conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,9799E+18;Sun Oct 19 15:24:04 +0000 2025;0;@sbtgirlgroup unsealed postcard indomie x newjeans ada 2 set yap (7.000/set);1,97993E+18;;sbtgirlgroup;in;;0;0;0;https://x.com/undefined/status/1979931561974796723;1,67555E+18;
1,97919E+18;Fri Oct 17 14:06:59 +0000 2025;1;hi ada yang masih nyari postcard / photocard set newjeans x indomie yang ini kah? isinya utuh semua yaaa sealed 10k/ea unsealed 9k take all 25k only t. wts want to sell jual postcard newjeans ready kamar https://t.co/kbbQ00fUn2;1,97919E+18;https://pbs.twimg.com/media/G3d8b8eWwAEFuGC.jpg;;in;;0;0;1;https://x.com/undefined/status/1979187389709873455;1284831638;
1,97795E+18;Tue Oct 14 04:10:15 +0000 2025;0;@munvess indomie soto banjar aceh tori miso mie newjeans;1,97795E+18;;munvess;in;;0;0;0;https://x.com/undefined/status/1977950051294118394;1,24357E+18;
1,97663E+18;Fri Oct 10 14:43:34 +0000 2025;0;@jeszjusOren eh aku pernah coba rasa rose ini tpi di indomie yg collab sama newjeans itu kan... rasanya kek apa ya... familiar tp aku gatau rasa apa;1,97666E+18;;jeszjusOren;in;;0;1;0;https://x.com/undefined/status/1976659877826306487;1,94263E+18;
1,97529E+18;Mon Oct 06 19:47:58 +0000 2025;0;Iklan yang paling sering nongol di gw itu Indomie x Newjeans &amp;;;;;;;;;;;
1,97449E+18;Sun Oct 05 06:55:09 +0000 2025;0;@aukseen Newjeans taunya dr iklan indomie;1,97473E+18;;aukseen;in;;0;0;0;https://x.com/undefined/status/1974730060512059840;77697051;
1,97038E+18;Tue Sep 23 06:47:58 +0000 2025;0;Keinget pernah menang giveaway Indomie Newjeans. Menang 300k pas bgt ultah waktu itu wkwk. Meski gak banyak tapi w seneng bgt. Dimana Indomie gaet Newjeans sebagai bunnies ape gak seneng gueeehhh;1,97038E+18;;;in;;0;1;0;https://x.com/undefined/status/1970379598631477510;1,55666E+18;
1,96792E+18;Wed Sep 17 02:13:05 +0000 2025;0;@shypinklet Itu loh indomie yg collab sama newjeans;1,96814E+18;;shypinklet;in;;0;1;0;https://x.com/undefined/status/1968136092261265633;1,74972E+18;
1,9625E+18;Mon Sep 01 12:52:45 +0000 2025;0;njf! hi bunnies apakah disini ada yg pernah screenshot postingan iklan indomie x newjeans? kalau ada yg punya boleh minta ga yaa? soalnya postingannya udah ga ada trimakasii sebelumnyaa;1,9625E+18;;;in;;0;0;0;https://x.com/undefined/status/1962498865128710348;1,57397E+18;
1,96052E+18;Wed Aug 27 03:51:33 +0000 2025;0;@meowieppu @roblox_fess Tadi aku mampir ke menara Indomie x Newjeans;1,96055E+18;;meowieppu;in;;0;0;0;https://x.com/undefined/status/1960550727136489809;1,01502E+18;
1,95986E+18;Mon Aug 25 06:42:13 +0000 2025;0;@raabbilt Minat indomie newjeans ngidam dari kemarin;1,95987E+18;;raabbilt;in;;0;0;0;https://x.com/undefined/status/1959868902156210439;1,61336E+18;
1,95851E+18;Fri Aug 22 12:25:33 +0000 2025;0;@urashnti @dubudubudibdub Sebelum beli mampir dulu kak ke kasir tanya stok Saya pas newjeans indomie bgitu;1,95887E+18;;urashnti;in;;0;0;0;https://x.com/undefined/status/1958868141431562624;273977169;
1,95872E+18;Fri Aug 22 02:23:27 +0000 2025;0;@moonstars_night Ih aku juga tadi ke indomart masih belum ada si mbaknya malah nunjukin pc indomie newjeans udh punya kata aku teh;1,95872E+18;;moonstars_night;in;;0;1;0;https://x.com/undefined/status/1958716619326419362;1,28536E+18;
1,95813E+18;Wed Aug 20 11:49:31 +0000 2025;0;@tanyakanrl Indomie premium collection newjeans yang varian spicy ramyeon aku ga abis makan mi kuah satu bungkus tapi kalo varian ini bisa aku makan sampe tetes kuah terakhir ️‍;1,95813E+18;;tanyakanrl;in;;0;0;0;https://x.com/undefined/status/1958134296897892703;1,297E+18;
1,95301E+18;Wed Aug 06 08:27:45 +0000 2025;0;indomie korean ramyeon yg dipromoin newjeans ga enak cok;1,95301E+18;;;in;;0;4;0;https://x.com/undefined/status/1953010090744975623;8,82505E+17;
1,95089E+18;Thu Jul 31 12:03:24 +0000 2025;2;Dikira di yg tmpt newjeans x indomie kmrn... Ternyata di bawah euy ramenya kek apeu ini;1,95089E+18;;;in;;0;0;0;https://x.com/undefined/status/1950890032962682977;1,34049E+18;
1,95014E+18;Tue Jul 29 10:22:44 +0000 2025;0;Oh My Good! It's INDOMIE x NewJeans Exclusive mini postcard set Semoga cepet kelar ya dik adik terus comeback #NewJeans #NJZ #indomie https://t.co/JwfyPc96LS;1,95014E+18;https://pbs.twimg.com/media/GxBJ60ObUAIA_Qi.jpg;;in;;0;0;0;https://x.com/undefined/status/1950139925686325504;1,24459E+18;
1,95011E+18;Tue Jul 29 08:23:34 +0000 2025;0;indomie newjeans masih ada gasih;1,95011E+18;;;in;;0;1;0;https://x.com/undefined/status/1950109934739169582;1,9468E+18;
1,94968E+18;Mon Jul 28 03:55:17 +0000 2025;0;ada yang jual tas indomie x newjeans ini gak yaa? https://t.co/RZrrPnO22g;1,94968E+18;https://pbs.twimg.com/media/Gw6nppxbcAE4AoU.jpg;;in;;0;1;0;https://x.com/undefined/status/1949680031610921264;1,31047E+18;
1,94819E+18;Thu Jul 24 00:59:59 +0000 2025;0;mardial kan yang sama newjeans indomie juga.;1,94819E+18;;FulgentStar;in;;0;1;0;https://x.com/undefined/status/1948186362865504478;7,63943E+17;
1,93756E+18;Tue Jun 24 17:06:09 +0000 2025;0;makan indomie sambil nangis krn tanggal tua dan keinget newjeans;1,93756E+18;;;in;;0;0;0;https://x.com/undefined/status/1937557874391286062;3011699600;
1,93628E+18;Sat Jun 21 04:31:16 +0000 2025;0;sumpah lucu bangettt papaku tanda danielle newjeans gara-gara iklan indomie ;1,93628E+18;;;in;;0;1;0;https://x.com/undefined/status/1936280737726316840;1,24123E+18;
1,93572E+18;Thu Jun 19 15:07:54 +0000 2025;1;Ceritanya habis belanja bulanan pas bayar dikasih postcard newjeans pdhl gue beli indomie nya bukan korean edition. Mana warna framenya carat coded bgt ntar aku mau print postcard seventeen ahh trus pajang di situ xixi sementara pake foto dede2 newjeans dulu https://t.co/rvTnSqmzfu;1,93572E+18;https://pbs.twimg.com/media/Gt0LkzlWsAAivBM.jpg;;in;;0;1;0;https://x.com/undefined/status/1935716173762679244;1,26528E+18;
1,93419E+18;Sun Jun 15 10:14:38 +0000 2025;2;#wts postcard Indomie x Newjeans bisa ambil satu set atau per member https://t.co/PA3csf0Jd3;1,93419E+18;https://pbs.twimg.com/media/GteiHAVacAELRAX.jpg;;in;;0;0;1;https://x.com/undefined/status/1934192818563760619;1,04961E+18;
1,93419E+18;Sun Jun 15 10:13:11 +0000 2025;3;wts Postcard Indomie x NewJeans bisa ambil satu set atau permember #wts #zonajajan️️ #zonauang️ #indomie #NewJeans #indomiexnewjeans #pc #POSTCARD #photocard #kpop #kpoptwt https://t.co/GrKYWWB9bP;1,93419E+18;https://pbs.twimg.com/media/GtehyFeasAAze6d.jpg;;in;;0;0;2;https://x.com/undefined/status/1934192455525798139;1,04961E+18;
1,93354E+18;Fri Jun 13 14:53:12 +0000 2025;0;Kalo ga berkasus udah ada fanmeet Indomie x NewJeans kali ya ;1,93354E+18;;;in;;0;1;0;https://x.com/undefined/status/1933538145875997126;78568379;
1,93245E+18;Thu Jun 12 16:10:26 +0000 2025;0;@sandelweis btw anomali ini yang ngebikin sama ngedirect voice di iklan Indomie x NewJeans;1,9332E+18;;sandelweis;in;;0;0;0;https://x.com/undefined/status/1933195197120471102;440403571;
1,93315E+18;Thu Jun 12 12:58:56 +0000 2025;0;Indomie original indomie sambal matah indomie yang x newjeans itu;1,93315E+18;;;in;;0;0;0;https://x.com/undefined/status/1933147003170791763;1,88136E+18;
1,93237E+18;Wed Jun 11 08:35:16 +0000 2025;1;@awkhaaay @_mardial_ BGM iklan Indomie x Newjeans beliau yg garap;1,93272E+18;;awkhaaay;in;;0;0;0;https://x.com/undefined/status/1932718264054133218;321328094;
1,93267E+18;Wed Jun 11 05:22:40 +0000 2025;0;gue cm beli indomie.... #NewJeans https://t.co/Nbf9RRAydZ;1,93267E+18;https://pbs.twimg.com/media/GtI47evbMAAbmCE.jpg;;in;;0;0;0;https://x.com/undefined/status/1932669792747728951;1,05975E+18;
1,9323E+18;Tue Jun 10 04:35:31 +0000 2025;332;newjeans indomie baemon good day lambung gue sbg bunnies &amp;;;;;;;;;;;
1,93201E+18;Mon Jun 09 09:50:52 +0000 2025;0;@ponivilcle Indomie X NewJeans itu yang spicy ramyeon. Enak tapi kebanyakan..;1,93201E+18;;ponivilcle;in;;0;1;0;https://x.com/undefined/status/1932012512247226525;7,62119E+17;
1,93198E+18;Mon Jun 09 07:32:34 +0000 2025;0;bokap gua beli banyak indomie sampe dikasih postcard newjeans dari indomaret ;1,93198E+18;;;in;;0;1;0;https://x.com/undefined/status/1931977706016833609;1,39487E+18;
1,93196E+18;Mon Jun 09 06:12:41 +0000 2025;0;Halo ada yang bersedia aku wawancara yang pernah ikut fan event kayak carat having fun carat go healthy carat beach party bts monochrom newjeans bunnyland newjeans indomie allo bank project Enhypen Fate Plus The City Jakarta dll buat tugas akhir aku ? please ;1,93196E+18;;;in;;0;0;1;https://x.com/undefined/status/1931957602793173284;1,57702E+18;
1,93186E+18;Sun Jun 08 23:31:16 +0000 2025;0;adiknya temen gue tuh yg menang tender indomie x newjeans. jd dia ke korea buat ngedirect newjeans ngiklanin indomie. katanya anak2 newjeans tuh unyu2 bocip gt lho wkwk gemes banget.;1,93186E+18;;;in;;0;0;0;https://x.com/undefined/status/1931856583941837116;136943140;
1,9302E+18;Wed Jun 04 15:56:02 +0000 2025;0;@ranahbingkuang @strootsys Lebih ajaib kalau di bawahnya lagi ada iklan indomie newjeans.;1,93029E+18;;ranahbingkuang;in;;0;0;0;https://x.com/undefined/status/1930292469700407647;1,24029E+18;
1,93015E+18;Wed Jun 04 11:35:20 +0000 2025;0;@tanyarlfes Indomie x newjeans yg biru;1,93023E+18;;tanyarlfes;in;;0;0;0;https://x.com/undefined/status/1930226860841197617;1,38167E+18;
1,92973E+18;Tue Jun 03 02:28:26 +0000 2025;3;Awokwwowkwok emak nanyain Erine habis nonton iklan Indomie newjeans. Emak : kok di hp kamu ga ada yang kayak mereka (karena wa pake foto Intun). Gw : oh itu orang Bogor. Emak : terus yang cina-cina itu mana? Siapa namanya? Gw : ....... Lanjut makan Uli ️;1,92973E+18;;;in;;0;1;0;https://x.com/undefined/status/1929726842585702560;2246898924;
1,92867E+18;Sat May 31 14:59:38 +0000 2025;0;@jerukjepang indomie udah sama newjeans;1,92883E+18;;jerukjepang;in;;0;0;0;https://x.com/undefined/status/1928828722766815635;83586867;
1,92873E+18;Sat May 31 08:38:36 +0000 2025;0;WTS Postcard Frame + Photo New Jeans x Indomie READY Sealed &amp;;;;;;;;;;;
1,92864E+18;Sat May 31 02:44:55 +0000 2025;6;Indomie: Jadikan NewJeans BA kita! Mie Sedaap: Santai kawan kita pakai produk lokal https://t.co/C1yuJe5p7g;1,92864E+18;https://pbs.twimg.com/media/GsPrVsVboAAoDEs.jpg;;in;;0;0;2;https://x.com/undefined/status/1928643826669007256;282245805;
1,92142E+18;Fri May 30 15:58:43 +0000 2025;0;@ivewonno Pasti sunghoon kan (menjawab dengan nada tidak kegeeran) betul NewJeans seleranya indomie. Apalagi yang bikinnya kamu apa gak melejit harga indomie;1,92848E+18;;ivewonno;in;;0;0;0;https://x.com/undefined/status/1928481206351319140;2936358876;
1,92808E+18;Thu May 29 13:05:12 +0000 2025;0;Saya menjual 3 SET INDOMIE X NEWJEANS POSTCARD OFFICIAL (NEW/SEGEL) seharga Rp40.000. Ayo beli di Shopee! https://t.co/ZSt7Y200v8;1,92808E+18;;;in;;0;0;0;https://x.com/undefined/status/1928075151431606335;841644998;
1,92798E+18;Thu May 29 06:27:35 +0000 2025;0;Indomie newjeans yg biru yg versi cup lebih enak ik;1,92798E+18;;;in;;0;0;0;https://x.com/undefined/status/1927975087887835214;263603762;
1,92745E+18;Tue May 27 19:55:10 +0000 2025;0;#NewJeans 8 pcs Bundling 2 Goreng &amp;;;;;;;;;;;
1,92681E+18;Mon May 26 01:36:58 +0000 2025;0;Ada yg mau Indomie harganya 2.800 - 5.000 varian nya sekarang ada cabe ijo Korean series dll bisa co oren yaa aku juga jual postcard baru newjeans isi 7 postcard harga 25k/set detail harga ada dibawah yaa boleh tinggalin jejak dulu exp masih aman semua yaa https://t.co/79ZVkwsIl2;1,92681E+18;https://pbs.twimg.com/media/Gr1rzSUXIAAgVoY.jpg;;in;;0;0;0;https://x.com/undefined/status/1926814788883009871;7,64191E+17;
1,92654E+18;Sun May 25 09:15:07 +0000 2025;0;@ayumi_cells lucunya lagi (ini aku baru tau setelah ador mention tim bunnies yg kerjasama sama indomie soal eent newjeans) ternyata di tahun sebelumnya indomie udah hubungin beberapa fanbase newjeans lain dan adain meeting sama mereka. like.. brands lebih;1,92657E+18;;onevzaa;in;;0;0;0;https://x.com/undefined/status/1926567696998490567;1,49384E+18;
1,92558E+18;Thu May 22 15:36:09 +0000 2025;0;sama kagetnya kayak pas liat Indomie Newjeans;1,92558E+18;;;in;;0;0;0;https://x.com/undefined/status/1925576421931614528;102003336;
