conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,92E+18;Sat Apr 26 06:58:15 +0000 2025;2;Kontroversi Toko Pop Up Indomie x NewJeans: ADOR Angkat Bicara Soal Brand Ambassador dan Informasi di Luar Akun Resmi #NewJeans https://t.co/mjtBKnAMvH;1,92E+18;;;in;;0;0;0;https://x.com/undefined/status/1916024006253408545;972179486;
1,92E+18;Sat Apr 26 06:05:10 +0000 2025;0;ADOR Peringatkan Akun Fan Tidak Resmi #NewJeans Terkait Survei Data Pribadi Sementara #TeamBunnies Terlibat dalam Promosi #PopUpStore #Indomie di Tengah Konflik dengan #ADOR Selengkapnya https://t.co/NdiiRBairN -K.Gaeul https://t.co/yxYFnvu664;1,92E+18;https://pbs.twimg.com/media/GpcJhW_bEAEz_NX.jpg;;in;;0;0;0;https://x.com/undefined/status/1916010648133341605;1,69E+18;
1,92E+18;Sat Apr 26 05:46:36 +0000 2025;0;Kontroversi Pop-Up Indomie #NewJeans: Antara Dukungan #ADOR dan Kekhawatiran Pengumpulan Data Pribadi #Fans Selengkapnya https://t.co/3vp3ms1bWR -K.Gaeul https://t.co/9eZ2Bs6i86;1,92E+18;https://pbs.twimg.com/media/GpcFRZxagAAfabn.jpg;;in;;0;0;0;https://x.com/undefined/status/1916005974772748350;1,69E+18;
1,92E+18;Fri Apr 25 17:45:59 +0000 2025;1;Indomie X NJZ: Kebocoran Pop-Up Store Seoul oleh Akun Fans Picu Pertanyaan #Indomie #NewJeans #ADOR #TeamBunnies #PopUpStore #Seoul Selengkapnya https://t.co/BuNGnLQOro -K.Gaeul https://t.co/pzTPkNMZnX;1,92E+18;https://pbs.twimg.com/media/GpZgVYqbEAIJY_7.jpg;;in;;0;0;0;https://x.com/undefined/status/1915824624082030601;1,69E+18;
1,91E+18;Thu Apr 10 16:01:13 +0000 2025;0;@kirishibma @can_lialeyy @bemylight_____ @Hop3OnTheStage @archive4nad @latierravita Setauku photocards itu bisa untuk paket promosi bonusan album atau promo brand tertentu misalnya McD atau indomie. Seumpama indofood bayar 10 miliar ke ADOR untuk lisensin;1,91E+18;;kirishibma;in;;0;1;0;https://x.com/undefined/status/1910362440577294736;2934688181;
1,90E+18;Wed Apr 02 07:11:25 +0000 2025;1;@rinaaaq_ Anyway kalo cek perkembangan terbaru yang kasus MHJ ternyata pihak HYBE yang menang soal kontrak eksklusif member NewJeans (karena ini juga iklan Indomie x NewJeans sampai hari ini jalan terus di hampir semua TV nasional +62);1,91E+18;;rinaaaq_;in;;0;1;0;https://x.com/undefined/status/1907330011448889814;1127564263;
1,85E+18;Wed Jan 15 11:56:22 +0000 2025;0;@Indomielovers @NewJeans_ADOR Kayaknya uda harus ganti BA..mereka kan uda kluar dari ADOR..ntar malah indomie bermasalah dgn ADOR;1,88E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1879497854324228212;410095495;
1,88E+18;Fri Jan 10 11:58:06 +0000 2025;0;Newjeans harusnya fanmeet bareng indomie tahun ini tapi HYBE DURJANA KNTOL jadi gagal kalo aespa berharap dateng lagi ke indo entah kek event nabati lagi ato lain gapapa deh wkwm https://t.co/nH7A96oX0e;1,88E+18;https://pbs.twimg.com/media/Gg7hxwFa4AApAlV.jpg;;in;;0;0;0;https://x.com/undefined/status/1877686349597380741;1734609373;
1,88E+18;Fri Jan 10 06:17:36 +0000 2025;0;@cefadroxyl22 @yooraaw diskusi event meet and greatnya di awal pas proses TTD kontrak. Kalau dugaan aku benar ya harusnya bisa. Karena termasuk sudah terjadwalkan. Kan waktu umumin Indomie x NewJeans mereka masih di Ador.;1,88E+18;;cefadroxyl22;in;;0;2;0;https://x.com/undefined/status/1877600662961217716;1,27E+18;
1,88E+18;Thu Jan 09 11:30:45 +0000 2025;0;gue marah bgt setelah tau klo indomie emg mau adain mng bareng newjeans tp si ador tai itu sjjejdjsja;1,88E+18;;;in;;0;0;0;https://x.com/undefined/status/1877317078790574196;1,26E+18;
1,88E+18;Tue Jan 07 16:12:30 +0000 2025;0;@Indomielovers @NewJeans_ADOR dan akupun tak menyesal selalu stok indomie ;1,88E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1876663211233300595;1,64E+18;
1,88E+18;Fri Jan 03 07:53:45 +0000 2025;0;@Indomielovers Ya lebih excited makan Indomie ketemu Danielle dan anggota @NewJeans_ADOR @NewJeans_twt lainnya di Fanmeeting dong @Indomielovers;1,88E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1875088141939589197;1,70E+18;
1,87E+18;Mon Dec 30 11:36:54 +0000 2024;0;@Indomielovers @NewJeans_ADOR Minji hanni danielle haerin hyein beneran dirayakan sama indomie btw bisa kali adain fanmeet;1,87E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1873694750538355045;1,28E+18;
1,87E+18;Mon Dec 30 09:21:16 +0000 2024;0;@Indomielovers @NewJeans_ADOR Makasih Indomie ;1,87E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1873660615975485710;1,78E+18;
1,87E+18;Mon Dec 30 08:42:45 +0000 2024;0;@Indomielovers @NewJeans_ADOR Hanni kemarin pen mam Indomie tu katanya;1,87E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1873650922146103611;8,64E+17;
1,87E+18;Mon Dec 30 07:58:06 +0000 2024;0;@Indomielovers @NewJeans_ADOR Cuss beli di official storenya di Shopee guys 1 Dus isi 20 Pcs - Indomie Korean K-Rose + Free Rainbow Bag https://t.co/iyOqtofEYP;1,87E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1873639685630972023;592397495;
1,87E+18;Mon Dec 30 06:50:27 +0000 2024;1;@Indomielovers @NewJeans_ADOR Lgsg mukbang indomie gue njirr;1,87E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1873622660430909725;2833491746;
1,87E+18;Mon Dec 30 06:24:09 +0000 2024;1;@Indomielovers @NewJeans_ADOR Kasih bonus dong di indomie postcard minji cs;1,87E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1873616044105077149;273977169;
1,87E+18;Mon Dec 30 06:18:56 +0000 2024;1;@Indomielovers @NewJeans_ADOR MAKASI INDOMIE!! ;1,87E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1873614730553934312;1,84E+18;
1,86E+18;Sun Nov 24 11:22:59 +0000 2024;0;@Indomielovers @NewJeans_ADOR min saya cari indomie rasa newjeans di indomart dan alfamart kok ga ketemu ya?;1,86E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1860645283895603640;1,14E+18;
1,86E+18;Mon Nov 11 11:43:27 +0000 2024;1;@catzkang @NewJeans_ADOR @Indomielovers K-ROSE bungkusnya lucu &amp;;;;;;;;;;;
1,85E+18;Thu Nov 07 13:19:23 +0000 2024;0;@Indomielovers @NewJeans_ADOR Mending gratis Indomie 1 kardus xixixixi;1,85E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1854513984994677152;457585659;
1,85E+18;Thu Nov 07 07:06:24 +0000 2024;1;liat kelakuan bude bude kremy yg benci newjeans collab sama indomie kenapa sih?? pdhl kan udh banyak spill kebusukan hybe dimana mana terus benci nj atas dasar apa??;1,85E+18;;;in;;0;0;0;https://x.com/undefined/status/1854420120594153556;217360535;
1,85E+18;Thu Nov 07 06:38:05 +0000 2024;0;@Indomielovers @NewJeans_ADOR Indomie bonus Hanni ;1,85E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1854412990919147767;1,58E+18;
1,85E+18;Wed Nov 06 15:45:22 +0000 2024;1;@Indomielovers @NewJeans_ADOR Nah kan https://t.co/qeJNZGtYwD;1,85E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1854188332735148155;1,64E+18;
1,85E+18;Wed Nov 06 02:46:19 +0000 2024;13; | Hyein para a Indomie. #뉴진스 #NewJeans #혜인 #Hyein @NewJeans_ADOR https://t.co/KJgq009uaa;1,85E+18;https://pbs.twimg.com/media/Gbq0JmKWMA8xrT9.jpg;;in;;0;0;2;https://x.com/undefined/status/1853992277070270535;1,54E+18;
1,85E+18;Tue Nov 05 07:59:37 +0000 2024;0;@Indomielovers @NewJeans_ADOR Sebelum liat iklanya udah liat produknya di minimarket dalam hati berkata ooh produk baru Indomie Besokanya tiba2 liat iklanya kaget bareng NewJeans wooww;1,85E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1853708733895061607;1,10E+18;
1,85E+18;Tue Nov 05 06:43:31 +0000 2024;0;flying kiss jungkook jaehyun wamil naura txt yeonjun christina aguilera arknights seungchan toronto siang demokrasi sejuk ronald fufufafa gibran mulyono tom kpop bts riize newjeans indomie preloved shopee enhypen baemon yg hybe mhj anies svt seunghan nct kejagung bando;1,85E+18;;;in;;0;0;0;https://x.com/undefined/status/1853689585072742454;1,47E+18;
1,85E+18;Tue Nov 05 02:49:52 +0000 2024;60;241105 | @Newjeans_ADOR s Hanni for Indomie Selera kita sama yaa #뉴진스 #NewJeans #하니 #Hanni https://t.co/oESxteuoel;1,85E+18;https://pbs.twimg.com/media/GblrX_BbsAAvuZy.jpg;;in;;0;0;12;https://x.com/undefined/status/1853630783841611805;7,68E+17;
1,85E+18;Tue Nov 05 01:00:03 +0000 2024;0;@Indomielovers @NewJeans_ADOR boljug nih buat tempat naruh Indomie belinya disini https://t.co/AuVcjWty9V https://t.co/akFjyOl8QX;1,85E+18;https://pbs.twimg.com/ext_tw_video_thumb/1853603112461975552/pu/img/_AO69jyaZwJ1s--n.jpg;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1853603150395232299;1,83E+18;
1,85E+18;Mon Nov 04 18:52:18 +0000 2024;0;@Indomielovers @NewJeans_ADOR Gua tuh pecinta nomor satu indomie ;1,85E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1853510599264854065;1,33E+18;
1,85E+18;Mon Nov 04 09:45:37 +0000 2024;0;@Indomielovers @NewJeans_ADOR Ini Indomie varian apa ?;1,85E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1853373022960484762;1001341248;
1,85E+18;Mon Nov 04 08:23:52 +0000 2024;0;@Indomielovers @NewJeans_ADOR pasti Indomie dibayar sama hybe biar nj jadi BA - ucap kpopers;1,85E+18;;Indomielovers;in;;0;0;0;https://x.com/undefined/status/1853352452025905543;9,91E+17;
1,85E+18;Sun Nov 03 13:02:51 +0000 2024;0;kmrn gua lg nonton iklan mie ahn hyeonsop terus keinget newjeans collab indomie terus nyeletuk gua tentang newjeans ke temen gua yang suka bts itu terus kata dia ngapain ngomongin newjeans ke gue kan newjeans bikin hybe ribut LAH WKWKWKWKWKKW GUA KEK ??? HAH WKWKWKWK;1,85E+18;;;in;;0;1;0;https://x.com/undefined/status/1853060269573816558;1,16E+18;
1,85E+18;Sun Nov 03 04:00:52 +0000 2024;0;@indomie x @NewJeans_ADOR ku udah sampai can't wait to try besok https://t.co/de1yLwh311;1,85E+18;https://pbs.twimg.com/media/GbbocNVacAAL5iq.jpg;IndoMie;in;;0;0;0;https://x.com/undefined/status/1852923876294242530;121988280;
