conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,97988E+18;Sun Oct 19 23:59:57 +0000 2025;0;@3Le4N012 mie instan goreng Indomie ;1,98006E+18;;3Le4N012;in;;0;0;0;https://x.com/undefined/status/1980061386886770852;462200465;
1,98006E+18;Sun Oct 19 23:56:41 +0000 2025;1;cantik banget akwkskskksksksk hidup hybe girl ;1,98006E+18;;;in;;0;0;0;https://x.com/undefined/status/1980060568011911283;1,75522E+18;
1,9798E+18;Sun Oct 19 23:55:34 +0000 2025;0;@tanyakanrl Apalah aku yg klo makan indomie goreng sampe di jilat2in piringnya;1,98006E+18;;tanyakanrl;in;;0;0;0;https://x.com/undefined/status/1980060285269684403;1,53748E+18;
1,98006E+18;Sun Oct 19 23:51:31 +0000 2025;0;Newjeans pun kena hari sabtu ribit;1,98006E+18;;;in;;0;0;0;https://x.com/undefined/status/1980059267836322211;1,34049E+18;
1,98006E+18;Sun Oct 19 23:46:36 +0000 2025;0;hybe berfikir onedoor sekuat itu kah? dari awal tahun dikasi lawan gak main main anjir capekk ;1,98006E+18;;;in;;0;0;0;https://x.com/undefined/status/1980058030567047525;1,66988E+18;
1,98006E+18;Sun Oct 19 23:42:35 +0000 2025;0;@liliayunaa Buatnya gampang kok . Kalo ada indomie nya ;1,98006E+18;;liliayunaa;in;;0;0;0;https://x.com/undefined/status/1980057018288468046;1,52516E+18;
1,98006E+18;Sun Oct 19 23:40:15 +0000 2025;1;Life hack indomie goreng aceh X indomie rendang. B ajaaa https://t.co/v5KUvVIhqi;1,98006E+18;https://pbs.twimg.com/media/G3qSzTwWoAAj7ba.jpg;;in;;0;0;0;https://x.com/undefined/status/1980056431643791696;1,19088E+18;
1,98006E+18;Sun Oct 19 23:37:47 +0000 2025;0;Seberat apapun masalah kamu jangan lupa makan indomie;;;;;;;;;;;
1,97993E+18;Sun Oct 19 23:36:42 +0000 2025;2;@Scen20141034 Jd klo ga salah yaa ada army bias JK. Minta tolong ke akun army itu buat ikutan nge hybe Jungkook gitu. Terus ditelusuri tu sm tu akun army. Ditemuin beberapa tweet yg mengarah ke army bias JK dianggap solo stand trs dipermaluin tu sm para a;1,98006E+18;;Scen20141034;in;;0;1;0;https://x.com/undefined/status/1980055536478704036;1,64001E+18;
1,98005E+18;Sun Oct 19 23:35:29 +0000 2025;0;@JUNG9795_ Penjualan indomie lgsg naik drastis ;1,98006E+18;;JUNG9795_;in;;0;1;0;https://x.com/undefined/status/1980055229736604032;8,20483E+17;
